ID,Age,Income (USD),Rent (USD),Groceries (USD),Eating Out (USD),Entertainment (USD),Subscription Services (USD),Education (USD),Online Shopping (USD),Savings (USD),Investments (USD),Travel (USD),Fitness (USD),Miscellaneous (USD),total_expense,savings_rate,expense_to_income_ratio,discretionary_vs_fixed_ratio
631,20,1663,794,402,384,344,82,603,581,1243,1269,159,123,64,3536,0.7474443776307877,2.126277811184606,0.9655364091161757
632,22,1964,1929,570,128,94,40,302,277,1431,4543,1401,299,37,5077,0.7286150712830958,2.585030549898167,0.8125669403784362
633,26,4542,1132,551,119,122,51,1487,379,2855,318,1478,34,374,5727,0.6285777190664905,1.260898282694848,0.8066246056782335
634,19,6092,1750,190,76,316,77,234,459,1653,3475,1318,264,224,4908,0.27133946158896916,0.8056467498358503,1.2575896964121436
635,27,6295,1362,117,320,197,70,1719,289,2442,2778,1835,277,343,6529,0.3879269261318507,1.0371723590150914,1.041588492808005
636,25,3942,892,248,99,234,70,1061,153,1906,3058,1951,135,102,4945,0.4835109081684424,1.254439370877727,1.24670604270786
637,19,6298,486,575,341,334,79,138,659,2200,4134,1902,259,69,4842,0.3493172435693871,0.7688154969831693,3.0383653044203505
638,22,7536,1919,326,296,58,87,194,123,905,1602,212,296,300,3811,0.12009023354564756,0.5057059447983014,0.5625256252562526
639,24,3855,1923,313,313,278,77,1550,114,1555,2256,609,62,185,5424,0.4033722438391699,1.4070038910505838,0.4326465927099842
640,25,7387,1053,459,128,223,99,1792,592,151,829,448,52,262,5108,0.020441315825098144,0.6914850412887505,0.5460048426150121
641,18,5778,392,250,436,26,26,646,499,2875,855,632,175,396,3478,0.49757701626860507,0.6019383869851159,1.700310559006211
642,23,6224,385,291,239,68,28,0,260,171,2648,448,51,183,1953,0.027474293059125965,0.3137853470437018,1.8890532544378698
643,18,4057,1367,550,96,45,60,560,32,127,1858,1566,185,343,4804,0.03130391915208282,1.184126201626818,0.939442874444893
644,19,7327,436,139,410,180,79,1119,166,568,1102,1719,76,75,4399,0.07752149583731405,0.6003821482189163,1.5968122786304604
645,18,2045,720,341,403,376,72,712,620,863,2481,288,75,58,3665,0.42200488997555013,1.7921760391198045,1.0671178793006204
646,22,7183,373,237,401,195,84,412,114,2694,1820,1538,92,338,3784,0.3750522065989141,0.5267993874425727,2.7025440313111546
647,27,6219,1871,444,238,98,89,537,312,1524,4937,1653,114,147,5503,0.2450554751567776,0.8848689499919601,0.929523141654979
648,26,5335,1936,279,465,21,39,1878,44,2348,2079,1863,296,141,6962,0.4401124648547329,1.304967197750703,0.7009528463229905
649,23,2093,1835,596,305,151,34,428,291,919,3158,1105,195,266,5206,0.43908265647396083,2.4873387482083134,0.8209164043371808
650,18,6339,1479,299,271,295,84,234,524,1589,2440,1196,293,205,4880,0.25067045275280014,0.769837513803439,1.4254473161033798
651,18,7364,1578,302,421,136,80,348,185,1775,3684,1607,13,227,4897,0.24103747963063551,0.6649918522542096,1.197935368043088
652,19,5304,470,160,290,183,35,1779,106,659,1255,1740,147,334,5244,0.12424585218702866,0.9886877828054299,1.1768368617683687
653,26,2959,469,291,318,307,65,1893,673,478,2957,159,188,323,4686,0.16154106116931397,1.58364312267658,0.7663022992838296
654,20,7544,1171,104,50,47,31,1504,665,2018,3651,1344,246,258,5420,0.26749734888653237,0.7184517497348887,0.9503418495861821
655,18,4993,621,477,83,352,98,1862,657,1175,2239,1453,27,234,5864,0.23532946124574405,1.174444221910675,0.981081081081081
656,22,4101,1890,336,495,20,28,395,510,178,1939,349,18,311,4352,0.043404047793221164,1.0612045842477444,0.6604349484929416
657,24,7664,755,280,128,207,40,1374,160,1508,269,1700,38,243,4925,0.1967640918580376,0.6426148225469729,1.0444167704441678
658,23,3944,1243,410,285,75,35,415,122,933,4830,1805,153,107,4650,0.23656186612576066,1.1790060851926978,1.248549323017408
659,18,4172,1926,136,383,54,51,1909,245,1131,4064,1051,158,44,5957,0.27109300095877276,1.4278523489932886,0.5001259128682951
660,22,5700,1089,155,426,131,50,915,594,2172,4979,1815,73,239,5487,0.38105263157894737,0.9626315789473684,1.541454377026401
661,22,7835,912,542,398,305,32,1910,313,549,3775,813,196,294,5715,0.07007019783024888,0.7294192724952138,0.6988703923900119
662,23,1516,1478,336,147,329,56,1074,325,2915,1112,298,236,154,4433,1.9228232189973615,2.924142480211082,0.534972299168975
663,20,4691,1188,457,131,55,22,80,273,2902,648,570,127,252,3155,0.6186314218716692,0.6725644851843956,0.8289855072463768
664,22,1892,648,448,464,236,98,35,199,2092,1179,83,263,85,2559,1.105708245243129,1.352536997885835,1.2625994694960212
665,24,1924,1774,296,241,99,75,1090,59,1584,2142,277,40,99,4050,0.8232848232848233,2.104989604989605,0.28164556962025317
666,22,7772,1976,172,302,333,75,640,539,2345,16,634,170,274,5115,0.3017241379310345,0.6581317550180134,0.8346484935437589
667,22,2071,1496,158,458,102,25,881,635,1842,116,1472,224,144,5595,0.889425398358281,2.7015934331240947,1.2071005917159763
668,22,5131,309,339,87,84,82,1690,565,2070,1545,1007,178,165,4506,0.40343013057883453,0.8781913856947964,0.9272882805816938
669,27,7672,1039,101,63,344,37,756,255,2584,3151,862,90,122,3669,0.3368091762252346,0.4782325338894682,0.935126582278481
670,27,2620,1588,548,441,147,86,622,482,1650,2693,773,55,296,5038,0.6297709923664122,1.9229007633587787,0.8266860043509789
671,20,1741,1761,459,396,326,44,1703,247,789,4089,633,58,143,5770,0.4531878230901781,3.3141872487076394,0.47081315319908235
672,18,5397,1570,287,359,41,50,1504,502,2090,1276,619,292,286,5510,0.38725217713544563,1.0209375579025384,0.6393930377863731
673,22,5595,966,406,435,235,86,467,449,1501,3240,269,97,297,3707,0.2682752457551385,0.6625558534405719,1.0157694399129962
674,26,3779,845,129,258,126,40,1165,41,686,4942,1444,130,130,4308,0.18152950516009525,1.1399841227838052,1.0140252454417953
675,18,2288,1822,366,406,128,94,355,362,2251,3788,836,12,332,4713,0.9838286713286714,2.0598776223776225,0.8533228470310656
676,20,2214,428,575,138,391,41,708,59,1929,371,1834,236,108,4518,0.8712737127371274,2.040650406504065,1.6405610753945061
677,21,6354,1995,207,105,376,63,1494,192,2085,2807,577,88,177,5274,0.32813975448536353,0.830028328611898,0.42694805194805197
678,18,4349,900,431,143,200,81,1644,458,726,155,124,154,235,4370,0.16693492756955622,1.0048286962520119,0.4689075630252101
679,18,2275,904,522,142,375,68,1019,198,2131,2661,1691,251,320,5490,0.9367032967032967,2.413186813186813,1.2453987730061349
680,25,5526,626,189,389,183,50,1911,617,2605,464,185,41,55,4246,0.4714078899746652,0.7683677162504524,0.5575935436537051
681,19,3747,1279,304,134,87,75,1614,152,463,4878,123,272,106,4146,0.12356551908193221,1.1064851881505204,0.29684078823897403
682,25,1578,703,478,494,311,63,901,370,2282,4899,303,220,137,3980,1.4461343472750317,2.5221799746514577,0.9116234390009607
683,24,5426,928,555,294,199,49,672,544,473,4315,1091,80,347,4759,0.08717287136011795,0.8770733505344637,1.208352668213457
684,27,2355,1929,546,71,200,37,438,559,2186,1773,1071,206,201,5258,0.9282377919320595,2.232696390658174,0.8050120151047031
685,27,7035,1998,547,340,188,46,530,525,2087,116,1116,67,87,5444,0.29665955934612653,0.7738450604122246,0.7704065040650406
686,19,7730,1934,544,321,41,74,126,103,2966,2103,99,121,378,3741,0.38369987063389394,0.48395860284605435,0.43663594470046085
687,23,3648,1948,480,355,85,83,204,483,2194,1374,564,57,178,4437,0.6014254385964912,1.216282894736842,0.685790273556231
688,23,2531,1682,537,171,40,64,28,362,2183,3203,793,194,304,4175,0.8625049387593836,1.649545634136705,0.8580329327992879
689,20,6440,1926,319,177,119,13,444,299,2242,4403,780,174,183,4434,0.3481366459627329,0.6885093167701863,0.6489401264410561
690,19,4771,1017,477,162,319,19,965,282,1484,3546,620,224,380,4465,0.31104590232655627,0.9358625026199958,0.815778771858479
691,18,5076,1340,193,476,122,56,1742,185,1648,3977,1869,130,92,6205,0.32466509062253746,1.2224192277383767,0.8946564885496183
692,23,5682,573,556,322,66,84,463,312,1269,4317,1887,222,138,4623,0.22333685322069693,0.8136219640971489,1.903894472361809
693,22,7686,984,202,385,58,23,1303,528,2040,1196,625,50,360,4518,0.2654176424668228,0.5878220140515222,0.8151868220168742
694,26,4956,415,322,491,304,47,150,599,467,3411,1655,298,214,4495,0.09422921711057304,0.9069814366424536,4.067643742953777
695,18,5006,1160,285,179,329,21,239,245,164,796,1376,177,108,4119,0.03276068717538953,0.8228126248501798,1.4459619952494063
696,24,1907,992,568,181,109,54,265,189,853,3892,1215,43,364,3980,0.4472994231777661,2.0870477189302568,1.180821917808219
697,22,4211,1414,283,134,104,26,1717,617,1643,150,952,284,95,5626,0.3901686060318214,1.3360246972215626,0.6479203280609256
698,22,4588,1405,594,472,292,89,1128,664,2135,3249,251,206,240,5341,0.46534437663469924,1.1641238012205755,0.708026862807803
699,19,3168,623,261,399,355,44,1960,467,2963,111,256,200,158,4723,0.9352904040404041,1.4908459595959596,0.6606891701828411
700,20,1647,1260,346,439,207,75,1456,521,1976,682,464,230,391,5389,1.1997571341833637,3.2720097146326657,0.7599608099281515
701,24,7920,413,130,130,178,84,912,546,1678,1161,270,19,260,2942,0.21186868686868687,0.37146464646464644,1.0219931271477662
702,23,5827,1381,151,374,262,50,496,398,855,2379,1435,129,173,4849,0.14673073622790458,0.8321606315428179,1.391025641025641
703,19,5397,453,444,118,92,76,1463,220,2328,4988,807,132,72,3877,0.4313507504168983,0.7183620529924032,0.6427966101694915
704,23,3450,1727,175,197,68,38,1771,638,1624,160,1154,256,161,6185,0.4707246376811594,1.7927536231884058,0.6839096106724748
705,19,1865,1951,484,497,120,27,684,269,696,1425,812,230,339,5413,0.3731903485254692,2.902412868632708,0.735492144918243
706,19,3174,1589,538,65,21,29,157,428,2934,3661,612,270,50,3759,0.9243856332703214,1.1843100189035918,0.6457968476357268
707,19,6031,614,377,356,263,23,171,620,2774,277,1358,67,242,4091,0.45995688940474216,0.6783286353838501,2.5206540447504304
708,20,5994,1364,139,154,195,43,493,144,1934,3391,418,137,311,3398,0.322655989322656,0.5669002335669002,0.7024048096192385
709,19,6830,404,200,214,257,58,969,132,2763,1556,1565,196,285,4280,0.40453879941434845,0.6266471449487555,1.7209154481881754
710,21,7010,1516,210,250,78,63,1334,156,1495,4592,1984,214,301,6106,0.21326676176890158,0.8710413694721826,0.9954248366013072
711,26,4046,1724,484,246,372,40,1426,515,1686,1915,945,95,295,6142,0.416707859614434,1.5180425111220959,0.690148596587782
712,23,2062,1601,420,475,118,67,1692,697,211,4750,1419,113,63,6665,0.1023278370514064,3.232298739088264,0.7950444384594667
713,18,5062,653,348,234,378,51,1793,169,552,3107,253,152,81,4112,0.10904780719083366,0.8123271434215725,0.47172512526843235
714,25,3989,1315,290,371,21,67,675,362,2903,302,1098,214,220,4633,0.7277513161193282,1.1614439709200302,1.032017543859649
715,24,6880,1032,589,314,262,91,658,599,2731,4533,1006,138,354,5043,0.3969476744186046,0.7329941860465117,1.2128126371215446
716,27,2272,1903,281,412,316,39,902,340,2286,2773,1626,255,28,6102,1.006161971830986,2.6857394366197185,0.9773169151004537
717,20,7993,1008,525,149,230,34,665,551,1971,4281,118,47,90,3417,0.24659076692105591,0.4274990616789691,0.5545950864422202
718,18,3537,1579,504,391,142,72,1486,308,2378,3245,565,118,109,5274,0.67232117613797,1.491094147582697,0.47772485289997196
719,22,4923,950,434,369,248,28,366,508,1362,4768,1565,61,43,4572,0.27666057282145035,0.9287020109689214,1.6125714285714285
720,21,4067,1123,308,263,101,81,549,511,352,1000,289,10,159,3394,0.0865502827637079,0.8345217605114335,0.7141414141414142
721,27,6939,1246,121,327,163,17,642,631,2104,3834,410,20,335,3912,0.303213719556132,0.5637699956766105,0.947237431557989
722,25,7781,960,265,211,159,12,1893,271,1559,4006,1514,244,359,5888,0.200359850918905,0.7567150751831384,0.8883899935856319
723,18,3073,398,198,488,48,76,254,96,2042,4778,1104,137,395,3194,0.664497233973316,1.039375203384315,2.7576470588235296
724,27,5194,887,592,206,289,95,207,666,2708,1718,1972,223,97,5234,0.5213708124759338,1.007701193685021,2.1043890865954924
725,18,6587,581,307,471,266,90,449,411,1426,3830,1702,252,233,4762,0.2164870198876575,0.7229391225140428,2.56170531039641
726,21,4791,702,107,300,31,26,94,431,2219,3181,756,53,35,2535,0.46316009183886453,0.5291170945522855,1.8073089700996678
727,25,2746,1432,289,415,374,23,1883,192,1957,2882,1675,15,48,6346,0.7126729788783686,2.310997815003642,0.7608213096559379
728,22,5219,999,274,146,356,18,838,220,2369,998,739,165,394,4149,0.45391837516765665,0.7949798812032957,0.965419232591189
729,19,5339,498,372,67,125,71,477,236,1200,284,706,17,310,2879,0.22476119123431354,0.5392395579696573,1.1373422420193022
730,23,1859,1626,116,376,51,30,682,395,161,420,1787,14,62,5139,0.08660570199031738,2.764389456697149,1.120049504950495
731,22,6516,626,189,498,93,85,761,605,1594,2160,1395,191,371,4814,0.24462860650705956,0.7387968078575813,2.0545685279187818
732,19,3876,453,240,432,190,46,189,30,1280,3065,393,121,394,2488,0.3302373581011352,0.6418988648090815,1.8208616780045352
733,20,4509,851,244,146,356,20,710,31,905,2275,1788,282,72,4500,0.2007096917276558,0.998003992015968,1.4930747922437673
734,26,4493,1968,265,50,88,29,1507,609,2272,1494,585,274,295,5670,0.5056754952147785,1.261963053638994,0.516042780748663
735,24,2462,704,436,265,320,44,1756,454,2888,3884,404,221,390,4994,1.173030056864338,2.0284321689683185,0.7244475138121547
736,24,5132,761,595,181,381,62,1559,627,1975,4623,1544,87,251,6048,0.3848402182385035,1.1784879189399844,1.074785591766724
737,23,3327,431,177,309,156,56,755,392,2308,2543,977,279,231,3763,0.6937180643222122,1.131048993086865,1.760821716801174
738,25,3113,1090,528,174,119,84,1446,292,640,4126,1032,163,27,4955,0.20558946353999358,1.591712174751044,0.6171671018276762
739,21,3140,1173,361,131,165,61,835,595,725,4257,154,230,141,3846,0.23089171974522293,1.2248407643312103,0.6234698184888139
740,25,3716,383,262,332,28,17,1663,528,1714,1841,1860,34,61,5168,0.461248654467169,1.3907427341227125,1.2391681109185442
741,21,5812,1722,465,220,81,13,1628,151,205,4800,1395,217,352,6244,0.03527185134205093,1.0743289745354438,0.636697247706422
742,25,1877,1053,113,108,204,36,1835,338,1254,721,1645,12,252,5596,0.6680873734683005,2.981353223228556,0.8647117627457515
743,26,5714,927,338,81,48,53,132,640,1808,1401,1956,224,89,4488,0.3164158207910395,0.7854392719635982,2.2125984251968505
744,20,5785,1432,171,210,133,49,54,187,2923,445,1011,121,386,3754,0.5052722558340536,0.6489196197061365,1.2655401327700664
745,20,1869,520,544,333,162,56,509,416,2008,2791,576,201,35,3352,1.0743713215623327,1.7934724451578383,1.1309599491417672
746,19,7397,852,242,155,139,53,669,199,2149,4522,553,56,88,3006,0.29052318507503044,0.40638096525618495,0.7050482132728304
747,27,3696,1691,409,154,189,57,1564,77,2380,3767,1158,230,72,5601,0.6439393939393939,1.515422077922078,0.5286572052401747
748,20,5247,1470,382,488,176,94,409,499,468,2551,980,196,192,4886,0.08919382504288165,0.931198780255384,1.1609907120743035
749,20,2151,411,368,277,354,61,1234,610,1374,1967,758,59,281,4413,0.6387726638772664,2.0516039051603907,1.1922503725782414
750,22,7478,914,340,237,368,93,1689,479,1045,3888,284,206,398,5008,0.13974324685744852,0.6696977801551217,0.7016649677200136
751,22,7107,1881,514,119,279,77,1316,80,2327,4816,1996,225,308,6795,0.327423666807373,0.9560996200928662,0.8310428455941795
752,19,2269,1223,344,367,101,20,986,388,392,2731,1929,230,34,5622,0.17276333186425738,2.477743499338916,1.2021151586368977
753,27,3921,1817,262,339,261,86,733,140,683,2629,1336,99,289,5362,0.17419025758735016,1.3675082887018617,0.9068278805120911
754,23,2280,1828,159,136,191,82,1138,565,2942,1964,1079,241,186,5605,1.2903508771929824,2.4583333333333335,0.7936
755,22,3216,774,105,419,250,13,1972,601,2322,1057,543,267,82,5026,0.7220149253731343,1.5628109452736318,0.762890213960014
756,23,7803,1135,296,411,227,85,1693,36,2270,4831,1966,162,280,6291,0.2909137511213636,0.8062283737024222,1.013764404609475
757,18,7994,570,569,105,94,82,258,515,2374,757,1362,265,140,3960,0.29697272954716036,0.49537152864648487,1.8346456692913387
758,22,5483,720,157,162,289,86,1786,516,2591,1795,1643,267,365,5991,0.47255152288892943,1.0926500091190954,1.2497183627487796
759,26,2811,1006,404,62,133,57,1145,524,2575,1643,1730,74,259,5394,0.9160441124155105,1.91889007470651,1.1111545988258318
760,27,4859,1690,506,489,81,35,298,551,864,4849,927,199,126,4902,0.1778143650956987,1.008849557522124,0.9655172413793104
761,19,6845,1603,316,67,381,86,1798,334,2779,23,1627,100,199,6511,0.4059897735573411,0.9512052593133674,0.7516814635458703
762,18,2022,1606,517,231,339,48,1404,88,2212,1239,1423,182,35,5873,1.0939663699307616,2.9045499505440158,0.6651545222568755
763,27,2021,339,125,162,121,67,560,180,1404,4150,1273,256,374,3457,0.6947055912914398,1.7105393369619,2.3759765625
764,26,6378,488,402,278,381,28,1912,633,1514,3097,1759,265,328,6474,0.23737848855440577,1.0150517403574788,1.310492505353319
765,27,3820,1487,104,220,229,97,1864,164,527,1304,1016,125,234,5540,0.13795811518324608,1.450261780104712,0.6034732272069464
766,26,2435,1293,573,344,274,92,1524,588,2765,2542,1015,58,96,5857,1.135523613963039,2.4053388090349075,0.7277286135693215
767,26,3730,1859,119,238,39,86,296,614,2114,3712,1013,236,244,4744,0.5667560321715818,1.2718498659517425,1.0861917326297275
768,23,5540,835,489,475,77,86,361,404,2959,3955,946,78,112,3863,0.534115523465704,0.6972924187725632,1.2925816023738872
769,25,7284,1327,297,128,131,67,588,288,206,4529,1408,135,200,4569,0.02828116419549698,0.6272652388797364,1.0655515370705244
770,18,6083,589,158,195,332,37,1486,473,758,4303,1680,222,193,5365,0.12460956764754233,0.8819661351306921,1.4025974025974026
771,27,7446,732,547,456,215,75,1461,537,1282,4228,266,62,373,4724,0.17217297878055332,0.6344345957561106,0.724087591240876
772,21,6441,770,341,231,394,19,126,369,2412,1305,672,121,373,3416,0.37447601304145317,0.5303524297469338,1.761519805982215
773,18,7767,1504,245,335,372,95,196,129,1325,4464,402,168,238,3684,0.17059353675807906,0.47431440710699113,0.8940874035989718
774,25,5197,1571,487,299,111,86,220,502,254,3174,741,249,162,4428,0.048874350586877044,0.8520300173176832,0.9438103599648815
775,18,4337,927,372,403,71,67,994,426,995,3628,724,159,334,4477,0.22942125893474752,1.0322803781415726,0.9524640209332752
776,20,5583,578,348,363,312,82,90,669,1621,781,680,148,301,3571,0.2903456922801361,0.6396202758373635,2.5147637795275593
777,21,3961,1176,113,245,27,23,410,70,1720,566,374,122,278,2838,0.4342337793486493,0.7164857359252714,0.6703943496174221
778,25,7599,880,561,372,319,93,7,422,1092,4622,950,152,375,4131,0.1437031188314252,0.5436241610738255,1.852900552486188
779,23,7344,1162,112,120,117,24,543,582,2392,4132,1301,147,66,4174,0.32570806100217864,0.5683551198257081,1.2971931755641166
780,27,4743,553,490,297,255,42,467,495,1423,4273,1218,40,24,3881,0.30002108370229813,0.818258486190175,1.5701986754966888
