id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,year,month,week,day_of_week,is_weekend,log_amount,is_high_value,time_window
11536942,2012-08-15 22:02:00,3,4327,25.39,Swipe Transaction,1084,Wichita Falls,TX,76301.0,5310,,2012,8,33,2,0,3.2729851505152325,False,2012-08
11539209,2012-08-16 12:06:00,1,4400,60.0,Swipe Transaction,27092,Pensacola,FL,32507.0,4829,,2012,8,33,3,0,4.110873864173311,False,2012-08
11539286,2012-08-16 12:21:00,1,4652,13.63,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2012,8,33,3,0,2.683074215032033,False,2012-08
11540373,2012-08-16 16:05:00,1,4400,13.84,Online Transaction,16798,ONLINE,,,4121,Bad CVV,2012,8,33,3,0,2.6973262377392344,False,2012-08
11540504,2012-08-16 16:29:00,1,4400,10.34,Online Transaction,16798,ONLINE,,,4121,,2012,8,33,3,0,2.428336298299606,False,2012-08
11540643,2012-08-16 16:59:00,1,3682,60.51,Online Transaction,94989,ONLINE,,,5661,,2012,8,33,3,0,4.119199763220277,False,2012-08
11542933,2012-08-17 09:49:00,1,4652,92.98,Swipe Transaction,90326,Pensacola,FL,32504.0,5300,,2012,8,33,4,0,4.54308199367467,False,2012-08
11544534,2012-08-17 14:57:00,3,4327,56.67,Online Transaction,88459,ONLINE,,,5311,,2012,8,33,4,0,4.0547371076273215,False,2012-08
11544964,2012-08-17 16:29:00,1,3682,15.98,Online Transaction,18563,ONLINE,,,4121,,2012,8,33,4,0,2.8320361808832013,False,2012-08
11544977,2012-08-17 16:32:00,3,2157,2.07,Swipe Transaction,60569,Lampasas,TX,76550.0,5300,,2012,8,33,4,0,1.1216775615991057,False,2012-08
11547485,2012-08-18 09:47:00,1,4400,40.29,Swipe Transaction,73423,Pensacola,FL,32504.0,5912,,2012,8,33,5,1,3.720620339897999,False,2012-08
11548108,2012-08-18 11:49:00,1,4400,14.67,Online Transaction,16798,ONLINE,,,4121,,2012,8,33,5,1,2.7517480563679295,False,2012-08
11548170,2012-08-18 12:01:00,1,4400,127.04,Swipe Transaction,56793,Pensacola,FL,32506.0,8049,,2012,8,33,5,1,4.8523427151016625,False,2012-08
11549022,2012-08-18 14:43:00,3,4327,73.25,Swipe Transaction,78680,Wichita Falls,TX,76301.0,5411,,2012,8,33,5,1,4.307437777682809,False,2012-08
11549424,2012-08-18 16:06:00,1,4400,14.81,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2012,8,33,5,1,2.7606426512213806,False,2012-08
11552060,2012-08-19 11:18:00,3,4327,7.14,Swipe Transaction,20519,Holland,TX,76534.0,5942,,2012,8,33,6,1,2.096790180014449,False,2012-08
11552163,2012-08-19 11:38:00,1,4652,7.87,Swipe Transaction,72812,Pensacola,FL,32504.0,5813,,2012,8,33,6,1,2.1826747963214883,False,2012-08
11552256,2012-08-19 11:59:00,1,3682,17.73,Online Transaction,18563,ONLINE,,,4121,,2012,8,33,6,1,2.930126516455997,False,2012-08
11553288,2012-08-19 15:32:00,1,4652,10.58,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2012,8,33,6,1,2.449279472144849,False,2012-08
11553445,2012-08-19 16:08:00,1,4652,13.35,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2012,8,33,6,1,2.66374994220563,False,2012-08
11553781,2012-08-19 17:41:00,1,4400,49.47,Online Transaction,88459,ONLINE,,,5311,,2012,8,33,6,1,3.921379100352171,False,2012-08
11553936,2012-08-19 18:38:00,1,4400,148.67,Swipe Transaction,93403,Pensacola,FL,32504.0,8021,,2012,8,33,6,1,5.008432870541055,True,2012-08
11557552,2012-08-20 16:19:00,1,4400,5.81,Online Transaction,16798,ONLINE,,,4121,,2012,8,34,0,0,1.918392120161421,False,2012-08
11561567,2012-08-21 14:18:00,3,2157,52.49,Swipe Transaction,91290,Wichita Falls,TX,76301.0,5300,,2012,8,34,1,0,3.979494720543159,False,2012-08
11562157,2012-08-21 16:09:00,1,3682,16.28,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2012,8,34,1,0,2.8495497633759097,False,2012-08
11565275,2012-08-22 11:34:00,1,4400,7.05,Online Transaction,18563,ONLINE,,,4121,,2012,8,34,2,0,2.085672091430472,False,2012-08
11566214,2012-08-22 14:41:00,3,2157,62.28,Swipe Transaction,61195,Wichita Falls,TX,76301.0,5541,,2012,8,34,2,0,4.147569323459399,False,2012-08
11566360,2012-08-22 15:16:00,3,2157,37.19,Swipe Transaction,81833,Wichita Falls,TX,76301.0,5912,,2012,8,34,2,0,3.6425737012374246,False,2012-08
11566478,2012-08-22 15:39:00,1,4400,15.38,Online Transaction,18563,ONLINE,,,4121,,2012,8,34,2,0,2.7960610784249234,False,2012-08
11566683,2012-08-22 16:20:00,1,4400,12.97,Online Transaction,18563,ONLINE,,,4121,,2012,8,34,2,0,2.6369121732688705,False,2012-08
11567047,2012-08-22 18:12:00,1,3682,61.68,Swipe Transaction,26909,Destin,FL,32541.0,5211,,2012,8,34,2,0,4.13804241748782,False,2012-08
11569739,2012-08-23 11:40:00,1,3682,12.17,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2012,8,34,3,0,2.5779415157551897,False,2012-08
11570250,2012-08-23 13:11:00,1,4400,61.15,Swipe Transaction,11891,Pensacola,FL,32504.0,7538,,2012,8,34,3,0,4.12955081795672,False,2012-08
11570760,2012-08-23 14:46:00,3,4327,52.79,Swipe Transaction,91290,Wichita Falls,TX,76301.0,5300,,2012,8,34,3,0,3.985087576285151,False,2012-08
11571230,2012-08-23 16:30:00,1,4400,76.4,Swipe Transaction,4916,Pensacola,FL,32504.0,5211,,2012,8,34,3,0,4.3489867805956814,False,2012-08
11571317,2012-08-23 16:47:00,1,4652,13.67,Online Transaction,16798,ONLINE,,,4121,,2012,8,34,3,0,2.6858045921548905,False,2012-08
11571739,2012-08-23 19:17:00,3,2157,0.61,Swipe Transaction,81833,Wichita Falls,TX,76301.0,5912,,2012,8,34,3,0,0.4762341789963716,False,2012-08
11572013,2012-08-23 21:19:00,1,4400,54.61,Swipe Transaction,73706,Pensacola,FL,32504.0,5812,,2012,8,34,3,0,4.018363041199472,False,2012-08
11574134,2012-08-24 11:12:00,3,2157,7.66,Swipe Transaction,65267,Wichita Falls,TX,76301.0,5912,,2012,8,34,4,0,2.1587147225743437,False,2012-08
11574535,2012-08-24 12:23:00,3,2157,35.3,Swipe Transaction,1084,Wichita Falls,TX,76301.0,5310,,2012,8,34,4,0,3.591817741270805,False,2012-08
11575273,2012-08-24 14:35:00,3,2157,53.66,Swipe Transaction,78680,Wichita Falls,TX,76301.0,5411,,2012,8,34,4,0,4.001132180499922,False,2012-08
11576682,2012-08-24 21:49:00,3,2157,20.13,Swipe Transaction,93004,Wichita Falls,TX,76301.0,5651,,2012,8,34,4,0,3.0506938316279655,False,2012-08
11577676,2012-08-25 07:54:00,1,3682,57.19,Online Transaction,50404,ONLINE,,,4784,,2012,8,34,5,1,4.063713518668578,False,2012-08
11578979,2012-08-25 11:55:00,1,3682,16.67,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2012,8,34,5,1,2.871868286331605,False,2012-08
11579385,2012-08-25 13:06:00,3,4327,14.59,Swipe Transaction,69956,Wichita Falls,TX,76301.0,5310,,2012,8,34,5,1,2.7466296830696852,False,2012-08
11579857,2012-08-25 14:42:00,3,4327,35.97,Swipe Transaction,19964,Burkburnett,TX,76354.0,5311,,2012,8,34,5,1,3.61010677294854,False,2012-08
11580234,2012-08-25 16:04:00,1,4400,19.35,Online Transaction,18563,ONLINE,,,4121,,2012,8,34,5,1,3.013080911888604,False,2012-08
11580430,2012-08-25 16:44:00,1,4400,9.24,Swipe Transaction,69956,Pensacola,FL,32504.0,5310,,2012,8,34,5,1,2.3263016196113617,False,2012-08
11581133,2012-08-25 21:11:00,1,4400,57.35,Swipe Transaction,78454,Pensacola,FL,32505.0,5812,,2012,8,34,5,1,4.066459358732565,False,2012-08
11582975,2012-08-26 11:18:00,1,4652,14.41,Online Transaction,16798,ONLINE,,,4121,,2012,8,34,6,1,2.7350166493320245,False,2012-08
11583056,2012-08-26 11:35:00,1,3682,9.84,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2012,8,34,6,1,2.3832429960115,False,2012-08
11584026,2012-08-26 15:10:00,1,4400,14.63,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2012,8,34,6,1,2.749192144433385,False,2012-08
11584308,2012-08-26 16:09:00,1,4400,15.43,Online Transaction,18563,ONLINE,,,4121,,2012,8,34,6,1,2.799108932049177,False,2012-08
11587315,2012-08-27 12:04:00,1,4400,3.78,Swipe Transaction,72812,Pensacola,FL,32504.0,5813,,2012,8,35,0,0,1.5644405465033646,False,2012-08
11587669,2012-08-27 13:18:00,3,2157,29.93,Swipe Transaction,50783,Vernon,TX,76384.0,5411,,2012,8,35,0,0,3.4317265866969784,False,2012-08
11588034,2012-08-27 14:39:00,3,4327,58.7,Swipe Transaction,91290,Wichita Falls,TX,76301.0,5300,,2012,8,35,0,0,4.089332020398556,False,2012-08
11588279,2012-08-27 15:35:00,1,4652,19.33,Online Transaction,16798,ONLINE,,,4121,,2012,8,35,0,0,3.012097627640255,False,2012-08
11588552,2012-08-27 16:29:00,1,4400,8.6,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2012,8,35,0,0,2.26176309847379,False,2012-08
11591579,2012-08-28 11:31:00,1,4652,144.62,Online Transaction,4802,ONLINE,,,4899,,2012,8,35,1,0,4.981000488966565,True,2012-08
11591667,2012-08-28 11:48:00,1,4652,14.07,Online Transaction,16798,ONLINE,,,4121,,2012,8,35,1,0,2.712706012638404,False,2012-08
11592523,2012-08-28 14:37:00,3,4327,71.1,Swipe Transaction,60569,Lampasas,TX,76550.0,5300,,2012,8,35,1,0,4.278054044290903,False,2012-08
11592989,2012-08-28 16:12:00,1,4400,15.59,Online Transaction,16798,ONLINE,,,4121,,2012,8,35,1,0,2.808800104202353,False,2012-08
11596068,2012-08-29 11:31:00,1,4400,144.58,Swipe Transaction,13913,Pensacola,FL,32504.0,4900,,2012,8,35,2,0,4.980725763690112,True,2012-08
11596134,2012-08-29 11:44:00,1,4400,10.53,Online Transaction,18563,ONLINE,,,4121,,2012,8,35,2,0,2.4449523342809676,False,2012-08
11597081,2012-08-29 14:52:00,3,4327,53.1,Swipe Transaction,61195,Wichita Falls,TX,76301.0,5541,,2012,8,35,2,0,3.990834185852436,False,2012-08
11597454,2012-08-29 16:10:00,1,4400,11.45,Online Transaction,16798,ONLINE,,,4121,,2012,8,35,2,0,2.5217206229107165,False,2012-08
11600755,2012-08-30 11:58:00,1,4400,14.26,Online Transaction,16798,ONLINE,,,4121,,2012,8,35,3,0,2.725235025856311,False,2012-08
11601133,2012-08-30 13:03:00,3,4327,36.32,Swipe Transaction,9553,Wichita Falls,TX,76301.0,7349,,2012,8,35,3,0,3.619529375979143,False,2012-08
11601230,2012-08-30 13:24:00,1,4400,19.65,Swipe Transaction,81577,Pensacola,FL,32504.0,7542,,2012,8,35,3,0,3.027715319407042,False,2012-08
11601619,2012-08-30 14:44:00,3,2157,49.1,Swipe Transaction,91290,Wichita Falls,TX,76301.0,5300,,2012,8,35,3,0,3.914021008090819,False,2012-08
11602092,2012-08-30 16:24:00,1,4400,15.0,Online Transaction,16798,ONLINE,,,4121,,2012,8,35,3,0,2.772588722239781,False,2012-08
11605144,2012-08-31 11:15:00,1,3682,13.64,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2012,8,35,4,0,2.6837575085331657,False,2012-08
11605223,2012-08-31 11:28:00,1,4400,18.2,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,Bad PIN,2012,8,35,4,0,2.954910279033736,False,2012-08
11605335,2012-08-31 11:51:00,1,4400,8.44,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2012,8,35,4,0,2.244955980157409,False,2012-08
11606380,2012-08-31 15:14:00,3,4327,49.37,Swipe Transaction,19964,Burkburnett,TX,76354.0,5311,,2012,8,35,4,0,3.9193957597575593,False,2012-08
11606590,2012-08-31 16:01:00,1,4400,13.49,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2012,8,35,4,0,2.673458756332591,False,2012-08
11609896,2012-09-01 11:55:00,1,4400,16.3,Online Transaction,18563,ONLINE,,,4121,,2012,9,35,5,1,2.8507065015037334,False,2012-09
11610656,2012-09-01 14:30:00,3,4835,55.93,Swipe Transaction,50783,Vernon,TX,76384.0,5411,,2012,9,35,5,1,4.0418224429629905,False,2012-09
11611234,2012-09-01 16:29:00,1,4400,17.88,Online Transaction,18563,ONLINE,,,4121,,2012,9,35,5,1,2.9381031607173544,False,2012-09
11613429,2012-09-02 09:45:00,1,4652,87.19,Swipe Transaction,20561,Pensacola,FL,32504.0,5912,,2012,9,35,6,1,4.479493577900089,False,2012-09
11614710,2012-09-02 14:32:00,3,2157,63.35,Swipe Transaction,65267,Wichita Falls,TX,76301.0,5912,,2012,9,35,6,1,4.164336934042136,False,2012-09
11615209,2012-09-02 16:20:00,1,3682,17.58,Online Transaction,18563,ONLINE,,,4121,,2012,9,35,6,1,2.922085733385692,False,2012-09
11619511,2012-09-03 16:28:00,1,4400,13.86,Online Transaction,18563,ONLINE,,,4121,,2012,9,36,0,0,2.698673039289613,False,2012-09
11621097,2012-09-04 06:26:00,3,4327,34.8,Swipe Transaction,32175,Wichita Falls,TX,76306.0,7538,,2012,9,36,1,0,3.5779478934066544,False,2012-09
11622645,2012-09-04 11:33:00,1,4400,17.25,Online Transaction,18563,ONLINE,,,4121,,2012,9,36,1,0,2.9041650800285006,False,2012-09
11622737,2012-09-04 11:47:00,1,4400,8.62,Online Transaction,18563,ONLINE,,,4121,Bad Expiration,2012,9,36,1,0,2.263844264677615,False,2012-09
11622827,2012-09-04 12:04:00,1,3682,6.65,Swipe Transaction,72812,Pensacola,FL,32504.0,5813,,2012,9,36,1,0,2.0347056478384444,False,2012-09
11622829,2012-09-04 12:05:00,1,4400,20.55,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2012,9,36,1,0,3.070375816549757,False,2012-09
11623683,2012-09-04 14:48:00,3,4327,52.81,Swipe Transaction,50783,Vernon,TX,76384.0,5411,,2012,9,36,1,0,3.985459323501329,False,2012-09
11624085,2012-09-04 16:25:00,1,4652,16.76,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2012,9,36,1,0,2.876948737564024,False,2012-09
11624346,2012-09-04 17:24:00,3,2157,10.17,Swipe Transaction,65267,Wichita Falls,TX,76301.0,5912,,2012,9,36,1,0,2.413231613081109,False,2012-09
11625058,2012-09-04 21:29:00,1,3682,61.04,Swipe Transaction,73706,Pensacola,FL,32504.0,5812,,2012,9,36,1,0,4.127779338308338,False,2012-09
11626527,2012-09-05 09:02:00,1,4652,106.62,Swipe Transaction,75781,Pensacola,FL,32504.0,5411,,2012,9,36,2,0,4.678606504061274,False,2012-09
11627439,2012-09-05 11:55:00,1,4400,18.8,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2012,9,36,2,0,2.9856819377004897,False,2012-09
11627502,2012-09-05 12:04:00,1,4400,20.0,Swipe Transaction,27092,Pensacola,FL,32507.0,4829,,2012,9,36,2,0,3.044522437723423,False,2012-09
11628347,2012-09-05 14:35:00,3,4835,52.35,Swipe Transaction,61195,Wichita Falls,TX,76301.0,5541,,2012,9,36,2,0,3.976873977747762,False,2012-09
11628655,2012-09-05 15:37:00,3,4327,66.5,Swipe Transaction,60569,Lampasas,TX,76550.0,5300,,2012,9,36,2,0,4.212127597878484,False,2012-09
11631318,2012-09-06 09:37:00,1,3682,77.58,Swipe Transaction,73423,Pensacola,FL,32504.0,5912,,2012,9,36,3,0,4.364117214130314,False,2012-09
11632037,2012-09-06 11:50:00,1,3682,21.29,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2012,9,36,3,0,3.1041381473977774,False,2012-09
11632135,2012-09-06 12:04:00,1,4400,60.0,Swipe Transaction,27092,Pensacola,FL,32507.0,4829,,2012,9,36,3,0,4.110873864173311,False,2012-09
11632367,2012-09-06 12:45:00,1,4400,14.0,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2012,9,36,3,0,2.70805020110221,False,2012-09
11632685,2012-09-06 13:46:00,3,2157,56.71,Swipe Transaction,78680,Wichita Falls,TX,76301.0,5411,,2012,9,36,3,0,4.055430468722875,False,2012-09
11632959,2012-09-06 14:46:00,3,4327,68.84,Swipe Transaction,65267,Wichita Falls,TX,76301.0,5912,,2012,9,36,3,0,4.246206911531347,False,2012-09
11633408,2012-09-06 16:13:00,1,4400,16.42,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2012,9,36,3,0,2.857618971424357,False,2012-09
11637593,2012-09-07 14:56:00,3,4327,65.57,Swipe Transaction,60569,Lampasas,TX,76550.0,5300,,2012,9,36,4,0,4.198254025612612,False,2012-09
11638011,2012-09-07 16:20:00,1,4400,15.87,Online Transaction,16798,ONLINE,,,4121,,2012,9,36,4,0,2.825536896557877,False,2012-09
11638271,2012-09-07 17:28:00,1,4652,43.28,Swipe Transaction,69956,Pensacola,FL,32504.0,5310,,2012,9,36,4,0,3.790533107840436,False,2012-09
11638562,2012-09-07 19:15:00,1,4400,10.05,Swipe Transaction,38602,Pensacola,FL,32505.0,5311,,2012,9,36,4,0,2.402430427963762,False,2012-09
11641145,2012-09-08 11:48:00,1,4400,11.61,Online Transaction,18563,ONLINE,,,4121,,2012,9,36,5,1,2.534490149976828,False,2012-09
11641966,2012-09-08 14:21:00,3,2157,64.17,Swipe Transaction,61195,Wichita Falls,TX,76301.0,5541,,2012,9,36,5,1,4.176999240344289,False,2012-09
11642190,2012-09-08 15:11:00,3,2157,56.26,Swipe Transaction,78680,Wichita Falls,TX,76301.0,5411,,2012,9,36,5,1,4.047602299669969,False,2012-09
11644665,2012-09-09 09:19:00,1,4400,26.84,Swipe Transaction,19756,Pensacola,FL,32507.0,7832,,2012,9,36,6,1,3.326473835466219,False,2012-09
11645330,2012-09-09 11:41:00,1,4400,16.28,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2012,9,36,6,1,2.8495497633759097,False,2012-09
11645431,2012-09-09 12:04:00,1,4400,40.0,Swipe Transaction,27092,Pensacola,FL,32507.0,4829,,2012,9,36,6,1,3.713572066704308,False,2012-09
11646134,2012-09-09 14:33:00,3,2157,20.91,Swipe Transaction,91290,Wichita Falls,TX,76301.0,5300,,2012,9,36,6,1,3.086943153607375,False,2012-09
11646631,2012-09-09 16:15:00,1,3682,10.69,Online Transaction,18563,ONLINE,,,4121,,2012,9,36,6,1,2.458733775483977,False,2012-09
11649549,2012-09-10 11:38:00,1,4400,14.04,Online Transaction,16798,ONLINE,,,4121,,2012,9,37,0,0,2.7107133185216936,False,2012-09
11649748,2012-09-10 12:18:00,1,4400,8.18,Swipe Transaction,72812,Pensacola,FL,32504.0,5813,,2012,9,37,0,0,2.217027204632399,False,2012-09
11649999,2012-09-10 13:12:00,1,3682,57.35,Swipe Transaction,32175,Pensacola,FL,32505.0,7538,,2012,9,37,0,0,4.066459358732565,False,2012-09
11650917,2012-09-10 16:18:00,1,4400,17.93,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2012,9,37,0,0,2.9407479652212314,False,2012-09
11653804,2012-09-11 10:31:00,1,4400,12.14,Swipe Transaction,73706,Pensacola,FL,32504.0,5812,,2012,9,37,1,0,2.575661013056465,False,2012-09
11654151,2012-09-11 11:36:00,1,4400,13.6,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2012,9,37,1,0,2.681021528714291,False,2012-09
11654671,2012-09-11 13:13:00,1,4400,18.92,Swipe Transaction,81577,Pensacola,FL,32504.0,7542,,2012,9,37,1,0,2.991724252156452,False,2012-09
11655060,2012-09-11 14:36:00,3,4835,50.39,Swipe Transaction,78680,Wichita Falls,TX,76301.0,5411,,2012,9,37,1,0,3.9394436010041383,False,2012-09
11655578,2012-09-11 16:17:00,1,3682,13.56,Online Transaction,18563,ONLINE,,,4121,,2012,9,37,1,0,2.67827804276854,False,2012-09
11658693,2012-09-12 11:43:00,1,3682,10.61,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2012,9,37,2,0,2.4518667957098,False,2012-09
11660103,2012-09-12 16:29:00,1,4652,14.31,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2012,9,37,2,0,2.728506209669592,False,2012-09
11661269,2012-09-13 01:14:00,3,4327,23.41,Online Transaction,47399,ONLINE,,,5815,,2012,9,37,3,0,3.1949928844048685,False,2012-09
11662655,2012-09-13 09:50:00,1,4652,86.73,Swipe Transaction,20561,Pensacola,FL,32504.0,5912,,2012,9,37,3,0,4.474263916140292,False,2012-09
11663307,2012-09-13 11:53:00,1,3682,7.49,Online Transaction,18563,ONLINE,,,4121,,2012,9,37,3,0,2.138889000323256,False,2012-09
11664623,2012-09-13 16:05:00,1,4400,15.74,Online Transaction,16798,ONLINE,,,4121,,2012,9,37,3,0,2.8178010650613294,False,2012-09
11667850,2012-09-14 11:47:00,1,4400,13.32,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2012,9,37,4,0,2.6616571615325,False,2012-09
11668749,2012-09-14 14:41:00,3,2157,56.2,Swipe Transaction,61195,Wichita Falls,TX,76301.0,5541,,2012,9,37,4,0,4.046553898385752,False,2012-09
11669240,2012-09-14 16:25:00,1,3682,11.14,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2012,9,37,4,0,2.4965057856313524,False,2012-09
11672334,2012-09-15 11:59:00,1,4400,16.64,Online Transaction,16798,ONLINE,,,4121,,2012,9,37,5,1,2.8701690505786455,False,2012-09
11672371,2012-09-15 12:07:00,1,4400,20.0,Swipe Transaction,27092,Pensacola,FL,32507.0,4829,,2012,9,37,5,1,3.044522437723423,False,2012-09
11673236,2012-09-15 14:49:00,3,4835,55.74,Swipe Transaction,91290,Wichita Falls,TX,76301.0,5300,,2012,9,37,5,1,4.038479429380705,False,2012-09
11673642,2012-09-15 16:10:00,1,3682,13.44,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2012,9,37,5,1,2.67000213346468,False,2012-09
11674440,2012-09-15 20:27:00,3,2157,50.43,Swipe Transaction,42887,Greensboro,NC,27401.0,5812,,2012,9,37,5,1,3.940221659786825,False,2012-09
11676467,2012-09-16 11:34:00,1,3682,15.57,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2012,9,37,6,1,2.8075938314384716,False,2012-09
11677485,2012-09-16 14:59:00,3,2157,49.3,Swipe Transaction,50783,Greensboro,NC,27401.0,5411,,2012,9,37,6,1,3.918005077105694,False,2012-09
11679868,2012-09-17 09:08:00,1,4652,32.8,Swipe Transaction,56784,Crestview,FL,32536.0,7832,,2012,9,38,0,0,3.520460802488973,False,2012-09
11680555,2012-09-17 11:52:00,1,4400,19.28,Online Transaction,18563,ONLINE,,,4121,,2012,9,38,0,0,3.0096351787229825,False,2012-09
11681448,2012-09-17 14:55:00,3,4835,46.36,Swipe Transaction,61195,Greensboro,NC,27401.0,5541,,2012,9,38,0,0,3.8577779905757503,False,2012-09
11681892,2012-09-17 16:20:00,1,4400,15.21,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2012,9,38,0,0,2.785628335747585,False,2012-09
11685083,2012-09-18 11:56:00,1,4400,12.49,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2012,9,38,1,0,2.6019486702196644,False,2012-09
11685946,2012-09-18 14:40:00,3,4327,33.09,Swipe Transaction,50783,Vernon,TX,76384.0,5411,,2012,9,38,1,0,3.529004086149812,False,2012-09
11686396,2012-09-18 16:16:00,1,4400,15.62,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2012,9,38,1,0,2.810606789427302,False,2012-09
11689391,2012-09-19 11:24:00,1,4400,9.97,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2012,9,38,2,0,2.395164274287139,False,2012-09
11689543,2012-09-19 11:47:00,1,4652,15.74,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2012,9,38,2,0,2.8178010650613294,False,2012-09
11690408,2012-09-19 14:41:00,3,4327,54.67,Swipe Transaction,50783,Vernon,TX,76384.0,5411,,2012,9,38,2,0,4.019441402195416,False,2012-09
11690906,2012-09-19 16:19:00,1,4400,16.88,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2012,9,38,2,0,2.883682769745368,False,2012-09
11693937,2012-09-20 11:42:00,1,4400,16.98,Online Transaction,18563,ONLINE,,,4121,,2012,9,38,3,0,2.8892600290434745,False,2012-09
11695535,2012-09-20 16:46:00,3,2157,1.89,Online Transaction,9932,ONLINE,,,5311,,2012,9,38,3,0,1.0612565021243408,False,2012-09
11696186,2012-09-20 21:00:00,1,4400,56.85,Swipe Transaction,25887,Pensacola,FL,32505.0,5814,,2012,9,38,3,0,4.0578534536396855,False,2012-09
11699357,2012-09-21 14:12:00,3,4327,36.87,Swipe Transaction,81833,Wichita Falls,TX,76301.0,5912,,2012,9,38,4,0,3.634159241913703,False,2012-09
11699362,2012-09-21 14:13:00,1,4652,50.0,Swipe Transaction,61195,Pensacola,FL,32505.0,5541,,2012,9,38,4,0,3.9318256327243257,False,2012-09
